,ls_ret,value,cumulative_ret,MKTRF,SMB,HML,RF,MOM,DATE,yyyymm,ls_sub_rf
199012,0.08116550720296797,21589121.6875,8.106877825874486,0.0246,0.008100000000000001,-0.017,0.006,0.0029,1990-12-31,199012,0.07516550720296797
199101,0.08506533048454334,43246691.0,8.796492067330316,0.046900000000000004,0.0381,-0.016,0.0052,-0.0645,1991-01-31,199101,0.07986533048454335
199102,0.011303959786891915,50079513.0,8.895927259925132,0.0719,0.0395,-0.0058,0.0048,-0.0461,1991-02-28,199102,0.0065039597868919155
199103,0.11022055051712824,42147875.25,9.87644125987441,0.0265,0.0393,-0.0139,0.0044,0.0287,1991-03-28,199103,0.10582055051712824
199104,0.0519348986369247,54581270.0,10.389373235599528,-0.0028000000000000004,0.0048,0.015,0.0053,-0.0236,1991-04-30,199104,0.0466348986369247
199105,-0.052068592980504,64618782.0,9.848413189272554,0.0365,-0.004,-0.0052,0.004699999999999999,-0.0011,1991-05-31,199105,-0.056768592980504004
199106,0.022429598580029866,37953673.75,10.069309143758208,-0.049400000000000006,0.0013,0.0115,0.0042,0.004699999999999999,1991-06-28,199106,0.018229598580029868
199107,0.014713642559945582,35755495.625,10.21746535932506,0.0424,-0.0092,-0.0132,0.0049,0.0432,1991-07-31,199107,0.009813642559945582
199108,0.028557017166167528,97346690.125,10.509245692986028,0.0232,0.0158,-0.0078000000000000005,0.0046,0.015700000000000002,1991-08-30,199108,0.023957017166167528
199109,0.05482298819432878,52223969.0,11.0853939455439,-0.0159,0.016399999999999998,-0.0108,0.0046,0.0179,1991-09-30,199109,0.05022298819432878
199110,0.08631430510431526,60998643.125,12.042222020761107,0.0129,0.008100000000000001,-0.004699999999999999,0.0042,0.030600000000000002,1991-10-31,199110,0.08211430510431526
199111,0.020175417244900025,39162719.21875,12.285178874585686,-0.04190000000000001,-0.005,-0.0189,0.0039000000000000003,0.011399999999999999,1991-11-29,199111,0.016275417244900024
199112,-0.009560583857819452,39747024.125,12.167725391746897,0.1084,-0.022400000000000003,-0.0417,0.0038,0.0819,1991-12-31,199112,-0.013360583857819451
199201,0.12685274705290794,81134209.625,13.711234783075412,-0.0059,0.08460000000000001,0.0471,0.0034000000000000002,-0.024900000000000002,1992-01-31,199201,0.12345274705290794
199202,0.016575625130476876,100404532.375,13.938507070915627,0.0109,0.0087,0.0647,0.0028000000000000004,-0.0053,1992-02-28,199202,0.013775625130476876
199203,-0.044455992057919544,72475441.375,13.318856911271746,-0.026600000000000002,-0.0104,0.0356,0.0034000000000000002,-0.0029,1992-03-31,199203,-0.047855992057919544
199204,-0.07316671785983168,32917004.625,12.344359865429258,0.010700000000000001,-0.060599999999999994,0.0434,0.0032,-0.0258,1992-04-30,199204,-0.07636671785983168
199205,-0.0128544199202831,74665720.5,12.18568028007194,0.003,0.0040999999999999995,0.011899999999999999,0.0028000000000000004,0.0021,1992-05-29,199205,-0.015654419920283102
199206,0.023225666822067302,75332974.5,12.468700830257129,-0.023399999999999997,-0.030699999999999998,0.032400000000000005,0.0032,-0.0058,1992-06-30,199206,0.0200256668220673
199207,0.07479953646127667,95809108.375,13.401353872634697,0.0377,-0.004699999999999999,-0.005600000000000001,0.0031,0.015600000000000001,1992-07-31,199207,0.07169953646127666
199208,-0.005449726440322912,37239411.875,13.328320160098876,-0.023799999999999998,-0.0013,-0.011000000000000001,0.0026,-0.0051,1992-08-31,199208,-0.008049726440322912
199209,0.036515011663802624,55834535.125,13.815003926203783,0.011899999999999999,0.0054,-0.0026,0.0026,0.0149,1992-09-30,199209,0.033915011663802626
199210,0.05591561558928026,86893410.5,14.587478375105789,0.0102,0.0209,-0.019799999999999998,0.0023,0.0248,1992-10-30,199210,0.053615615589280255
199211,0.13203902722203303,43569592.6875,16.5135948293772,0.041299999999999996,0.037599999999999995,-0.013500000000000002,0.0023,-0.0015,1992-11-30,199211,0.12973902722203304
199212,0.02633057367056608,100040921.25,16.948407254597996,0.015300000000000001,0.0169,0.0262,0.0028000000000000004,0.0431,1992-12-31,199212,0.02353057367056608
199301,0.00011276547697241374,84834723.375,16.950318449825982,0.009300000000000001,0.0189,0.0594,0.0023,0.0483,1993-01-29,199301,-0.0021872345230275862
199302,-0.07438552983415622,121883970.6875,15.689460031078003,0.0012,-0.0348,0.0642,0.0022,0.031400000000000004,1993-02-26,199302,-0.07658552983415622
199303,0.05280651121089859,95446742.75,16.51796567810207,0.023,0.0024,0.0118,0.0025,0.0373,1993-03-31,199303,0.05030651121089859
199304,-0.05449519733831819,96428355.375,15.61781587884633,-0.0305,-0.0067,0.024900000000000002,0.0024,0.0038,1993-04-30,199304,-0.05689519733831819
199305,0.03262310568243267,81526541.875,16.12731753679071,0.028900000000000002,0.0204,-0.0342,0.0022,0.0022,1993-05-28,199305,0.030423105682432672
199306,0.07374254637397824,59920396.0,17.31658699813537,0.0031,-0.0029,0.0275,0.0025,0.0455,1993-06-30,199306,0.07124254637397824
199307,0.011245616747496223,48071812.875,17.511322698891075,-0.0034000000000000002,0.0096,0.0285,0.0024,0.0316,1993-07-30,199307,0.008845616747496223
199308,-0.03453218314486245,106258758.375,16.906618496344183,0.0371,0.0013,0.0013,0.0025,0.0265,1993-08-31,199308,-0.03703218314486245
199309,0.0022643780539510633,110713942.75,16.944901472233827,-0.0012,0.0304,-0.0031,0.0026,0.0337,1993-09-30,199309,-0.0003356219460489366
199310,0.023024668140957726,89537793.875,17.33505220531324,0.0141,0.0203,-0.0276,0.0022,-0.027200000000000002,1993-10-29,199310,0.020824668140957726
199311,-0.011182612056533469,130146643.5,17.141201041521466,-0.0189,-0.0125,-0.0074,0.0025,-0.047400000000000005,1993-11-30,199311,-0.013682612056533469
199312,0.012390376268220805,120986423.0,17.353586972115135,0.0165,0.0123,0.0032,0.0023,0.0236,1993-12-31,199312,0.010090376268220805
199401,-8.492768808666755e-05,100783424.25,17.35211317209358,0.0287,0.0034000000000000002,0.0115,0.0025,0.0,1994-01-31,199401,-0.0025849276880866674
199402,-0.03369184461637188,45124112.25,16.767488471333706,-0.0255,0.027999999999999997,-0.0154,0.0021,-0.003,1994-02-28,199402,-0.03579184461637188
199403,0.039372532201620423,45635378.5,17.427666951111593,-0.0478,-0.0108,0.016,0.0027,-0.0127,1994-03-31,199403,0.03667253220162042
199404,0.09149995128003255,59118039.875,19.022297628062937,0.0068000000000000005,-0.009300000000000001,0.0166,0.0027,0.0039000000000000003,1994-04-29,199404,0.08879995128003255
199405,0.03433624456714216,152210168.125,19.675451891649075,0.0058,-0.0215,0.0067,0.0031,-0.0219,1994-05-31,199405,0.031236244567142163
199406,-0.04163377061623204,59827739.5,18.856288640821447,-0.030299999999999997,-0.0040999999999999995,0.0167,0.0031,-0.0087,1994-06-30,199406,-0.04473377061623204
199407,0.059223003336228444,32414413.25,19.973014685905703,0.0282,-0.0181,0.0058,0.0028000000000000004,0.0018,1994-07-29,199407,0.05642300333622845
199408,0.06625679076338806,85256159.9375,21.296362540863832,0.0401,0.014499999999999999,-0.025099999999999997,0.0037,0.0155,1994-08-31,199408,0.06255679076338806
199409,0.016021491360983676,116803928.9375,21.63756202933266,-0.0231,0.031400000000000004,-0.0189,0.0037,0.0131,1994-09-30,199409,0.012321491360983676
199410,0.017215526928859085,52285216.5625,22.010064061123497,0.0134,-0.022400000000000003,-0.016200000000000003,0.0038,0.0149,1994-10-31,199410,0.013415526928859086
199411,0.046480864162246366,77660779.5625,23.033110858950916,-0.0404,0.0025,-0.006999999999999999,0.0037,-0.0018,1994-11-30,199411,0.042780864162246364
199412,0.06592754245114824,94086965.0625,24.55162725288641,0.0086,0.0022,-0.0013,0.0044,0.0348,1994-12-30,199412,0.061527542451148234
199501,0.005702911159740056,60147158.125,24.691643001936672,0.018000000000000002,-0.035,0.025699999999999997,0.0042,-0.0181,1995-01-31,199501,0.0015029111597400563
199502,0.06217969789480168,140981540.5,26.22696190432339,0.0363,-0.0066,0.0108,0.004,-0.0039000000000000003,1995-02-28,199502,0.05817969789480168
199503,-0.02454979452886618,140828335.25,25.583095378455848,0.0219,-0.0016,-0.0215,0.0046,0.0043,1995-03-31,199503,-0.02914979452886618
199504,0.11214652455722288,82220334.875,28.45215061256562,0.021099999999999997,-0.0049,0.0171,0.0044,0.0179,1995-04-28,199504,0.10774652455722288
