,ls_ret,value,cumulative_ret,MKTRF,SMB,HML,RF,MOM,DATE,yyyymm,ls_sub_rf
198704,-0.0055807719214095025,29377565.0,3.473282754247861,-0.021099999999999997,-0.0169,-0.0039000000000000003,0.0044,0.0022,1987-04-30,198704,-0.009980771921409504
198705,0.019489884609356502,37119107.625,3.54097663434382,0.0011,-0.005,0.0023,0.0038,-0.0074,1987-05-29,198705,0.0156898846093565
198706,-0.005408250307664245,47321539.75,3.521826146371698,0.0394,-0.0212,0.0104,0.0048,-0.0025,1987-06-30,198706,-0.010208250307664243
198707,0.0627039907965809,100444400.75,3.7426587006409475,0.0385,-0.0069,0.0068000000000000005,0.0046,0.027200000000000002,1987-07-31,198707,0.0581039907965809
198708,0.07337319944053887,76523582.125,4.017269543920944,0.0352,-0.0077,-0.009300000000000001,0.004699999999999999,-0.0086,1987-08-31,198708,0.06867319944053887
198709,0.06039752014912661,22763341.75,4.259902662144381,-0.0259,0.0054,0.0027,0.0045000000000000005,0.0077,1987-09-30,198709,0.055897520149126606
198710,0.033063115044073665,54068975.375,4.400748313939417,-0.2324,-0.0843,0.0424,0.006,-0.0786,1987-10-30,198710,0.027063115044073667
198711,0.05079386967958671,46880229.625,4.624279350290316,-0.07769999999999999,0.027200000000000002,0.029500000000000002,0.0034999999999999996,-0.011699999999999999,1987-11-30,198711,0.04729386967958671
198712,0.14221360348165035,31013097.875,5.2819147802008874,0.0681,0.0013,-0.0443,0.0039000000000000003,0.0587,1987-12-31,198712,0.13831360348165037
198801,0.07959197684087688,31192800.0,5.702312819062121,0.0421,-0.0072,0.0501,0.0029,-0.0724,1988-01-29,198801,0.07669197684087688
198802,0.18607000762131062,29971275.625,6.763342208764108,0.0475,0.0334,-0.0171,0.0046,-0.0147,1988-02-29,198802,0.18147000762131063
198803,0.06264473202948767,86120904.5,7.187029969055859,-0.0227,0.061500000000000006,0.0073,0.0044,0.0058,1988-03-31,198803,0.05824473202948767
198804,0.016076359618455167,67306519.0,7.302571247427015,0.005600000000000001,0.01,0.0167,0.0046,0.022400000000000003,1988-04-29,198804,0.011476359618455167
198805,-0.06649035052396353,16804663.5,6.817020725459375,-0.0029,-0.026000000000000002,0.0242,0.0051,0.0063,1988-05-31,198805,-0.07159035052396354
198806,0.0903434837702662,62258422.5,7.432894126731481,0.0479,0.021099999999999997,-0.0124,0.0049,-0.029300000000000003,1988-06-30,198806,0.0854434837702662
198807,0.027289004323797078,56456056.0,7.635730406694182,-0.0125,-0.0025,0.0222,0.0051,0.0066,1988-07-29,198807,0.022189004323797078
198808,-0.004094291798537604,27997215.0,7.60446749831421,-0.0331,0.0004,0.0215,0.0059,0.0034999999999999996,1988-08-31,198808,-0.009994291798537603
198809,-0.01973099699243904,39735891.8125,7.454423772975872,0.033,-0.0131,-0.0075,0.0062,0.0027,1988-09-30,198809,-0.025930996992439042
198810,0.018534682109020678,50608461.125,7.592589147913906,0.0115,-0.029300000000000003,0.020499999999999997,0.0060999999999999995,0.013300000000000001,1988-10-31,198810,0.012434682109020679
198811,0.032274432945996495,20536659.0,7.837635657254754,-0.0229,-0.0172,0.0141,0.005699999999999999,0.0033,1988-11-30,198811,0.026574432945996495
198812,0.0603958395206266,57307236.3125,8.310996242631452,0.0149,0.0195,-0.0169,0.0063,0.0049,1988-12-30,198812,0.0540958395206266
198901,0.02774352725181315,25938003.8125,8.541572593378614,0.061,-0.0223,0.006,0.0055000000000000005,-0.0016,1989-01-31,198901,0.02224352725181315
198902,0.0007862775353714426,41612287.75,8.548288640025532,-0.0225,0.0282,0.0101,0.0060999999999999995,0.009899999999999999,1989-02-28,198902,-0.005313722464628557
198903,-0.010832358429777533,18881649.5,8.455690513515579,0.015700000000000002,0.0067,0.0058,0.0067,0.0351,1989-03-31,198903,-0.017532358429777534
198904,0.019988274667412056,33338262.125,8.624705178002358,0.0433,-0.0068000000000000005,-0.014199999999999999,0.0067,0.0177,1989-04-28,198904,0.013288274667412055
198905,-0.027718997369943668,32750962.4375,8.385636997856771,0.0335,-0.0005,-0.0088,0.0079,0.0152,1989-05-31,198905,-0.03561899736994367
198906,0.03269912292889783,49612687.25,8.659839972886804,-0.013500000000000002,-0.0102,0.0225,0.0070999999999999995,0.0043,1989-06-30,198906,0.025599122928897832
198907,-0.04872867325320838,35966565.125,8.23785746042293,0.07200000000000001,-0.0414,-0.0279,0.006999999999999999,0.0541,1989-07-31,198907,-0.05572867325320838
198908,0.11582062096858858,56976266.125,9.191971226939835,0.0144,0.005600000000000001,0.006,0.0074,-0.0012,1989-08-31,198908,0.10842062096858858
198909,0.025599921750836044,47827748.375,9.427284971085431,-0.0076,0.0032,-0.0127,0.006500000000000001,0.034,1989-09-29,198909,0.019099921750836045
198910,-0.05076194359836253,64645449.375,8.948737663097502,-0.036699999999999997,-0.0323,-0.0111,0.0068000000000000005,0.0132,1989-10-31,198910,-0.05756194359836253
198911,0.03168212233576927,25331683.625,9.232252664490463,0.0103,-0.0124,-0.0109,0.0069,0.026000000000000002,1989-11-30,198911,0.024782122335769267
198912,0.08442717497448693,41527061.875,10.011705675604073,0.0116,-0.0236,0.0016,0.0060999999999999995,0.027999999999999997,1989-12-29,198912,0.07832717497448693
199001,0.0014159469428705052,42334484.375,10.025881719648364,-0.0785,-0.0124,0.0085,0.005699999999999999,-0.0327,1990-01-31,199001,-0.004284053057129494
199002,0.05541839458799747,53514682.625,10.581499988880429,0.0111,0.009899999999999999,0.0064,0.005699999999999999,-0.0055000000000000005,1990-02-28,199002,0.049718394587997476
199003,0.005650103920035912,40400393.5,10.641286563447462,0.0183,0.015,-0.0292,0.0064,0.018000000000000002,1990-03-30,199003,-0.0007498960799640882
199004,0.0369248548099263,43178511.4375,11.03421452479358,-0.0336,-0.0046,-0.0259,0.0069,0.0239,1990-04-30,199004,0.0300248548099263
199005,0.008974525230852057,114298258.375,11.133241361448972,0.0842,-0.0253,-0.0383,0.0068000000000000005,0.030299999999999997,1990-05-31,199005,0.0021745252308520563
199006,-0.010135353822261137,29836450.25,11.020402021062054,-0.0109,0.013999999999999999,-0.019299999999999998,0.0063,0.024,1990-06-29,199006,-0.016435353822261137
199007,0.05465113371610636,56269352.25,11.622679485520365,-0.019,-0.031200000000000002,-0.0003,0.0068000000000000005,0.061,1990-07-31,199007,0.04785113371610636
199008,-0.017722760255520158,91119936.5,11.416693523471736,-0.1015,-0.035699999999999996,0.016399999999999998,0.0066,0.018799999999999997,1990-08-31,199008,-0.02432276025552016
199009,-0.005729684436863169,29842660.0,11.351279472269864,-0.061200000000000004,-0.0365,0.0064,0.006,0.057800000000000004,1990-09-28,199009,-0.01172968443686317
199010,-0.018702074140310287,44510436.0,11.13898700199209,-0.0192,-0.0557,0.001,0.0068000000000000005,0.06709999999999999,1990-10-31,199010,-0.025502074140310287
199011,-0.0329620607197285,12954434.90625,10.77182303607616,0.0635,0.0043,-0.031,0.005699999999999999,-0.0548,1990-11-30,199011,-0.0386620607197285
199012,0.07351787365041668,21315444.1875,11.563744561027056,0.0246,0.008100000000000001,-0.017,0.006,0.0029,1990-12-31,199012,0.06751787365041667
199101,0.07404476787302303,42356987.0,12.419979342791235,0.046900000000000004,0.0381,-0.016,0.0052,-0.0645,1991-01-31,199101,0.06884476787302303
199102,0.0038561534136533487,59047388.375,12.467872688531445,0.0719,0.0395,-0.0058,0.0048,-0.0461,1991-02-28,199102,-0.0009438465863466508
199103,0.12216334032233463,33382709.0,13.990989662876052,0.0265,0.0393,-0.0139,0.0044,0.0287,1991-03-28,199103,0.11776334032233463
199104,0.04717986219717807,55454822.0,14.651082627172686,-0.0028000000000000004,0.0048,0.015,0.0053,-0.0236,1991-04-30,199104,0.04187986219717807
199105,-0.029111319780349712,83110094.25,14.224570275684735,0.0365,-0.004,-0.0052,0.004699999999999999,-0.0011,1991-05-31,199105,-0.03381131978034971
199106,0.032115250952880495,36863713.0,14.681395919785237,-0.049400000000000006,0.0013,0.0115,0.0042,0.004699999999999999,1991-06-28,199106,0.027915250952880496
199107,0.027096231468021877,37242222.875,15.079206421901409,0.0424,-0.0092,-0.0132,0.0049,0.0432,1991-07-31,199107,0.022196231468021875
199108,-0.0043726230738684105,99231144.75,15.013270735965378,0.0232,0.0158,-0.0078000000000000005,0.0046,0.015700000000000002,1991-08-30,199108,-0.00897262307386841
